contrat_id,annee,branche,zone_geo,somme_assuree,nb_salaries,secteur,historique_sinistres,proba_sinistre,a_sinistre,montant_brut,depasse_priorite,charge_reassureur,montant_hors_traite,prime_fictive
1301,2017,prevoyance,Paris,286715.0,341,industrie,2,0.12343575000000001,1,234903.63744450096,1,34903.63744450096,0.0,1433.575
1302,2018,prevoyance,Paris,102734.0,194,sante,3,0.1095367,0,0.0,0,0.0,0.0,513.67
1303,2020,prevoyance,Province,109847.0,73,services,0,0.06779235,0,0.0,0,0.0,0.0,549.235
1304,2018,sante,Province,67915.0,166,services,0,0.03499575,0,0.0,0,0.0,0.0,339.575
1305,2017,prevoyance,Cotier,409148.0,292,industrie,1,0.17465740000000002,0,0.0,0,0.0,0.0,2045.74
1306,2019,prevoyance,Cotier,53928.0,399,services,1,0.16759639999999998,0,0.0,0,0.0,0.0,269.64
1307,2016,sante,Paris,451370.0,158,btp,0,0.08336850000000001,0,0.0,0,0.0,0.0,2256.85
1308,2019,prevoyance,Paris,208861.0,336,sante,0,0.09904305000000001,0,0.0,0,0.0,0.0,1044.305
1309,2020,prevoyance,Cotier,154191.0,372,btp,3,0.21990954999999998,0,0.0,0,0.0,0.0,770.955
1310,2016,sante,Cotier,74009.0,178,services,1,0.10650044999999998,0,0.0,0,0.0,0.0,370.045
1311,2020,prevoyance,Cotier,31995.0,473,industrie,2,0.18389975,1,457660.65115638974,1,257660.65115638974,0.0,159.975
1312,2017,sante,Paris,74818.0,142,sante,1,0.042940900000000004,0,0.0,0,0.0,0.0,374.09000000000003
1313,2016,rc,Cotier,109534.0,408,sante,1,0.1312767,0,0.0,0,0.0,0.0,547.67
1314,2020,prevoyance,Paris,9482.0,414,services,1,0.1068741,0,0.0,0,0.0,0.0,47.410000000000004
1315,2017,sante,Province,128434.0,323,industrie,1,0.06372169999999999,0,0.0,0,0.0,0.0,642.17
1316,2019,prevoyance,Cotier,493476.0,141,btp,0,0.1837738,0,0.0,0,0.0,0.0,2467.38
1317,2017,prevoyance,Paris,321471.0,206,btp,1,0.13167355,0,0.0,0,0.0,0.0,1607.355
1318,2018,rc,Cotier,89729.0,144,services,1,0.10388644999999999,0,0.0,0,0.0,0.0,448.645
1319,2017,rc,Paris,172185.0,44,services,0,0.02800925,0,0.0,0,0.0,0.0,860.9250000000001
1320,2017,prevoyance,Cotier,83500.0,429,sante,0,0.162075,0,0.0,0,0.0,0.0,417.5
1321,2018,sante,Paris,194563.0,386,industrie,2,0.08332814999999999,1,248619.88145903515,1,48619.881459035154,0.0,972.815
1322,2020,rc,Cotier,1033157.0,408,services,2,0.18745784999999998,0,0.0,0,0.0,0.0,5165.785
1323,2020,rc,Paris,520320.0,229,industrie,3,0.093916,0,0.0,0,0.0,0.0,2601.6
1324,2017,sante,Province,304052.0,395,industrie,3,0.0997026,0,0.0,0,0.0,0.0,1520.26
1325,2018,prevoyance,Province,90088.0,385,sante,2,0.11800440000000001,0,0.0,0,0.0,0.0,450.44
1326,2018,prevoyance,Province,400283.0,194,services,1,0.10441415,1,278353.53544730716,1,78353.53544730716,0.0,2001.415
1327,2019,rc,Paris,21499.0,14,btp,1,0.05747495,0,0.0,0,0.0,0.0,107.495
1328,2020,prevoyance,Province,120232.0,80,services,6,0.1290116,0,0.0,0,0.0,0.0,601.16
1329,2016,sante,Paris,327897.0,351,btp,1,0.10649485,0,0.0,0,0.0,0.0,1639.4850000000001
1330,2020,prevoyance,Province,395737.0,250,services,0,0.09978685000000001,0,0.0,0,0.0,0.0,1978.685
1331,2020,prevoyance,Paris,363619.0,360,industrie,1,0.11918095,0,0.0,0,0.0,0.0,1818.095
1332,2019,prevoyance,Cotier,231839.0,425,sante,2,0.18909194999999998,0,0.0,0,0.0,0.0,1159.195
1333,2016,rc,Paris,128686.0,465,industrie,0,0.0679343,0,0.0,0,0.0,0.0,643.4300000000001
1334,2019,prevoyance,Paris,310386.0,306,services,3,0.1311193,0,0.0,0,0.0,0.0,1551.93
1335,2016,sante,Paris,51874.0,435,services,2,0.0810937,0,0.0,0,0.0,0.0,259.37
1336,2017,prevoyance,Province,59065.0,340,industrie,0,0.09195325,0,0.0,0,0.0,0.0,295.325
1337,2016,prevoyance,Paris,175270.0,202,industrie,2,0.10396350000000001,1,351004.95107326226,1,151004.95107326226,0.0,876.35
1338,2019,prevoyance,Province,200353.0,177,btp,2,0.13271765,0,0.0,0,0.0,0.0,1001.765
1339,2020,sante,Cotier,18202.0,348,services,1,0.12071009999999999,0,0.0,0,0.0,0.0,91.01
1340,2016,prevoyance,Province,281018.0,245,services,2,0.11355090000000001,0,0.0,0,0.0,0.0,1405.09
1341,2016,prevoyance,Province,411381.0,303,services,2,0.12586905,0,0.0,0,0.0,0.0,2056.905
1342,2018,prevoyance,Paris,148339.0,307,services,3,0.12311695,0,0.0,0,0.0,0.0,741.695
1343,2020,prevoyance,Province,2811868.0,257,btp,2,0.2712934,1,463354.51033544634,1,263354.51033544634,0.0,14059.34
1344,2017,rc,Paris,71717.0,174,sante,3,0.06598585,0,0.0,0,0.0,0.0,358.585
1345,2019,rc,Province,105524.0,321,industrie,1,0.06237620000000001,0,0.0,0,0.0,0.0,527.62
1346,2017,prevoyance,Paris,101308.0,80,services,0,0.0680654,0,0.0,0,0.0,0.0,506.54
1347,2020,sante,Province,148535.0,240,services,3,0.07642674999999999,0,0.0,0,0.0,0.0,742.6750000000001
1348,2016,rc,Paris,109703.0,64,services,3,0.05688515,0,0.0,0,0.0,0.0,548.515
1349,2016,prevoyance,Cotier,30086.0,482,services,3,0.19470429999999997,0,0.0,0,0.0,0.0,150.43
1350,2020,rc,Paris,84469.0,191,services,3,0.06832345000000001,0,0.0,0,0.0,0.0,422.345
1351,2016,rc,Province,144763.0,31,industrie,2,0.04533815,0,0.0,0,0.0,0.0,723.815
1352,2016,prevoyance,Paris,710900.0,292,services,2,0.139745,0,0.0,0,0.0,0.0,3554.5
1353,2016,prevoyance,Province,2286864.0,114,industrie,2,0.20074319999999998,0,0.0,0,0.0,0.0,11434.32
1354,2019,rc,Cotier,808203.0,184,industrie,0,0.13381015,0,0.0,0,0.0,0.0,4041.015
1355,2019,sante,Province,64186.0,303,sante,0,0.0485093,0,0.0,0,0.0,0.0,320.93
1356,2018,prevoyance,Province,70617.0,377,services,1,0.10623085000000002,0,0.0,0,0.0,0.0,353.085
1357,2017,prevoyance,Cotier,134431.0,48,services,2,0.14652154999999997,0,0.0,0,0.0,0.0,672.155
1358,2020,prevoyance,Province,1385360.0,408,services,0,0.165068,0,0.0,0,0.0,0.0,6926.8
1359,2020,sante,Province,133451.0,384,sante,0,0.06007255,0,0.0,0,0.0,0.0,667.255
1360,2020,sante,Province,33090.0,459,services,1,0.0725545,0,0.0,0,0.0,0.0,165.45000000000002
1361,2018,rc,Province,89196.0,454,services,2,0.08485980000000001,0,0.0,0,0.0,0.0,445.98
1362,2019,prevoyance,Paris,403716.0,69,services,1,0.0920858,0,0.0,0,0.0,0.0,2018.5800000000002
1363,2018,sante,Cotier,372476.0,401,sante,2,0.1537238,0,0.0,0,0.0,0.0,1862.38
1364,2020,sante,Province,127994.0,309,btp,3,0.11229969999999999,1,369713.4543641904,1,169713.4543641904,0.0,639.97
1365,2017,prevoyance,Paris,369571.0,308,services,0,0.10427855,0,0.0,0,0.0,0.0,1847.855
1366,2016,prevoyance,Province,10638.0,399,btp,2,0.1454319,1,333485.39558174094,1,133485.39558174094,0.0,53.19
1367,2019,rc,Paris,184351.0,221,btp,1,0.08631754999999999,0,0.0,0,0.0,0.0,921.755
1368,2019,rc,Paris,457175.0,164,sante,5,0.10425875,0,0.0,0,0.0,0.0,2285.875
1369,2018,prevoyance,Province,59908.0,182,sante,2,0.09619540000000001,0,0.0,0,0.0,0.0,299.54
1370,2019,sante,Cotier,59659.0,32,services,2,0.10118295,0,0.0,0,0.0,0.0,298.295
1371,2020,prevoyance,Cotier,17331.0,249,btp,2,0.19076654999999998,0,0.0,0,0.0,0.0,86.655
1372,2020,sante,Cotier,1096764.0,497,services,0,0.17953819999999998,0,0.0,0,0.0,0.0,5483.82
1373,2018,sante,Cotier,68584.0,218,services,1,0.11022919999999999,0,0.0,0,0.0,0.0,342.92
1374,2020,sante,Paris,217347.0,131,industrie,1,0.04896735,0,0.0,0,0.0,0.0,1086.7350000000001
1375,2017,rc,Paris,335944.0,262,industrie,3,0.0879972,0,0.0,0,0.0,0.0,1679.72
1376,2018,sante,Cotier,998972.0,150,industrie,1,0.14994860000000002,1,238701.7508901108,1,38701.750890110794,0.0,4994.86
1377,2017,prevoyance,Paris,135310.0,461,sante,1,0.1178655,0,0.0,0,0.0,0.0,676.5500000000001
1378,2016,sante,Province,85194.0,349,industrie,2,0.0741597,0,0.0,0,0.0,0.0,425.97
1379,2017,prevoyance,Province,200322.0,371,industrie,0,0.10211609999999999,0,0.0,0,0.0,0.0,1001.61
1380,2016,prevoyance,Paris,759865.0,329,services,0,0.12589325,0,0.0,0,0.0,0.0,3799.3250000000003
1381,2016,prevoyance,Cotier,132693.0,162,services,3,0.16783464999999997,1,365128.88709417137,1,165128.88709417137,0.0,663.465
1382,2017,prevoyance,Province,51749.0,390,sante,1,0.10658745,0,0.0,0,0.0,0.0,258.745
1383,2018,sante,Province,25619.0,223,btp,1,0.07858095,0,0.0,0,0.0,0.0,128.095
1384,2020,prevoyance,Cotier,37588.0,317,services,0,0.1485794,0,0.0,0,0.0,0.0,187.94
1385,2020,sante,Province,459213.0,57,sante,3,0.07366065,0,0.0,0,0.0,0.0,2296.065
1386,2016,sante,Paris,110774.0,326,industrie,3,0.08313870000000001,0,0.0,0,0.0,0.0,553.87
1387,2016,prevoyance,Province,78509.0,26,sante,4,0.10152545,0,0.0,0,0.0,0.0,392.545
1388,2018,rc,Cotier,68929.0,305,industrie,1,0.11894645,0,0.0,0,0.0,0.0,344.645
1389,2019,prevoyance,Province,180242.0,340,btp,2,0.1480121,0,0.0,0,0.0,0.0,901.21
1390,2017,prevoyance,Province,122107.0,354,industrie,2,0.11650535000000001,0,0.0,0,0.0,0.0,610.535
1391,2016,sante,Province,117271.0,78,sante,2,0.04866355,0,0.0,0,0.0,0.0,586.355
1392,2020,prevoyance,Paris,821748.0,94,industrie,1,0.11548739999999999,0,0.0,0,0.0,0.0,4108.74
1393,2018,prevoyance,Cotier,1030567.0,291,industrie,1,0.20562835000000002,1,475246.7081596671,1,275246.7081596671,0.0,5152.835
1394,2017,sante,Cotier,23576.0,217,sante,0,0.09787879999999999,0,0.0,0,0.0,0.0,117.88
1395,2018,sante,Paris,241135.0,449,industrie,3,0.10195675,0,0.0,0,0.0,0.0,1205.675
1396,2017,prevoyance,Paris,64072.0,49,btp,3,0.1231036,0,0.0,0,0.0,0.0,320.36
1397,2017,rc,Cotier,120825.0,478,btp,1,0.16884125,0,0.0,0,0.0,0.0,604.125
1398,2016,sante,Cotier,235893.0,105,services,3,0.12729465,0,0.0,0,0.0,0.0,1179.465
1399,2018,rc,Cotier,126088.0,461,services,4,0.1674044,0,0.0,0,0.0,0.0,630.44
1400,2018,prevoyance,Cotier,214604.0,495,sante,1,0.1852302,0,0.0,0,0.0,0.0,1073.02
1401,2020,sante,Province,364968.0,259,sante,0,0.059148400000000004,0,0.0,0,0.0,0.0,1824.8400000000001
1402,2020,rc,Province,231768.0,382,services,0,0.0647884,0,0.0,0,0.0,0.0,1158.84
1403,2016,sante,Province,74892.0,145,industrie,1,0.0432446,0,0.0,0,0.0,0.0,374.46
1404,2016,sante,Paris,76493.0,82,services,0,0.027024649999999997,0,0.0,0,0.0,0.0,382.46500000000003
1405,2019,prevoyance,Province,28922.0,310,industrie,2,0.1074461,1,272231.8283192219,1,72231.82831922191,0.0,144.61
1406,2020,prevoyance,Province,58413.0,282,services,0,0.08612064999999999,0,0.0,0,0.0,0.0,292.065
1407,2017,prevoyance,Province,1714243.0,178,sante,1,0.16851215000000003,1,383616.7769035684,1,183616.77690356842,0.0,8571.215
1408,2018,prevoyance,Province,62919.0,342,btp,3,0.15234595,0,0.0,0,0.0,0.0,314.595
1409,2016,rc,Province,38869.0,402,btp,2,0.10714345,0,0.0,0,0.0,0.0,194.345
1410,2018,prevoyance,Paris,238927.0,207,services,0,0.08764635,0,0.0,0,0.0,0.0,1194.635
1411,2018,rc,Paris,142566.0,356,services,4,0.09772829999999999,0,0.0,0,0.0,0.0,712.83
1412,2019,rc,Paris,128706.0,115,btp,0,0.0629353,1,369130.06432527973,1,169130.06432527973,0.0,643.53
1413,2020,prevoyance,Paris,882801.0,110,btp,2,0.16014005000000003,1,317666.86448831914,1,117666.86448831914,0.0,4414.005
1414,2016,prevoyance,Cotier,314567.0,368,btp,1,0.20752835,0,0.0,0,0.0,0.0,1572.835
1415,2018,rc,Paris,86164.0,244,industrie,1,0.0537082,0,0.0,0,0.0,0.0,430.82
1416,2016,rc,Paris,97795.0,289,services,1,0.05878975,0,0.0,0,0.0,0.0,488.975
1417,2017,prevoyance,Province,89045.0,338,services,0,0.09325225000000001,0,0.0,0,0.0,0.0,445.225
1418,2019,prevoyance,Province,464951.0,386,industrie,3,0.14684755,0,0.0,0,0.0,0.0,2324.755
1419,2017,sante,Paris,112445.0,115,btp,1,0.07212225,0,0.0,0,0.0,0.0,562.225
1420,2016,sante,Province,18925.0,404,services,2,0.07634625,0,0.0,0,0.0,0.0,94.625
1421,2016,prevoyance,Province,153586.0,44,sante,1,0.07707929999999999,0,0.0,0,0.0,0.0,767.9300000000001
1422,2020,sante,Paris,25734.0,166,services,1,0.0428867,0,0.0,0,0.0,0.0,128.67000000000002
1423,2018,prevoyance,Paris,2237963.0,401,services,3,0.23699815,0,0.0,0,0.0,0.0,11189.815
1424,2018,prevoyance,Cotier,51083.0,282,btp,2,0.19575415,0,0.0,0,0.0,0.0,255.415
1425,2017,prevoyance,Cotier,134022.0,464,services,0,0.1681011,1,1730505.166914269,1,800000.0,730505.1669142691,670.11
1426,2019,prevoyance,Province,221869.0,405,btp,3,0.16659345,1,353926.1526773428,1,153926.15267734282,0.0,1109.345
1427,2018,prevoyance,Paris,115106.0,249,btp,0,0.1156553,0,0.0,0,0.0,0.0,575.53
1428,2020,prevoyance,Province,114917.0,216,sante,1,0.09234585000000001,0,0.0,0,0.0,0.0,574.585
1429,2017,prevoyance,Province,270004.0,254,services,4,0.1339002,0,0.0,0,0.0,0.0,1350.02
1430,2017,prevoyance,Paris,1016076.0,102,industrie,1,0.1260038,0,0.0,0,0.0,0.0,5080.38
1431,2020,prevoyance,Province,408812.0,118,services,0,0.0872406,0,0.0,0,0.0,0.0,2044.06
1432,2019,rc,Province,959547.0,315,btp,0,0.12447734999999999,0,0.0,0,0.0,0.0,4797.735
1433,2020,prevoyance,Paris,46354.0,123,services,2,0.08961770000000001,0,0.0,0,0.0,0.0,231.77
1434,2019,prevoyance,Province,238193.0,33,services,1,0.08020965,0,0.0,0,0.0,0.0,1190.965
1435,2020,sante,Cotier,196083.0,302,industrie,0,0.11500415,0,0.0,0,0.0,0.0,980.415
1436,2020,rc,Paris,248031.0,471,services,1,0.08450155000000001,0,0.0,0,0.0,0.0,1240.155
1437,2016,prevoyance,Cotier,848715.0,261,btp,2,0.23353575,0,0.0,0,0.0,0.0,4243.575
1438,2017,sante,Paris,124873.0,276,industrie,0,0.04884365,0,0.0,0,0.0,0.0,624.365
1439,2020,sante,Cotier,100047.0,364,services,1,0.12640235,0,0.0,0,0.0,0.0,500.235
1440,2020,sante,Paris,308901.0,218,industrie,4,0.09224505000000001,0,0.0,0,0.0,0.0,1544.505
1441,2018,prevoyance,Paris,19267.0,452,btp,0,0.13116335,1,232673.35342648643,1,32673.35342648643,0.0,96.33500000000001
1442,2017,sante,Province,122489.0,64,sante,0,0.02752445,0,0.0,0,0.0,0.0,612.445
1443,2018,prevoyance,Province,138547.0,36,services,2,0.08552735,0,0.0,0,0.0,0.0,692.735
1444,2017,sante,Cotier,53937.0,332,industrie,2,0.13089685,0,0.0,0,0.0,0.0,269.685
1445,2018,sante,Paris,578660.0,453,industrie,2,0.109233,0,0.0,0,0.0,0.0,2893.3
1446,2020,prevoyance,Paris,45493.0,11,services,2,0.07837465,0,0.0,0,0.0,0.0,227.465
1447,2020,rc,Province,138268.0,77,services,0,0.029613399999999998,0,0.0,0,0.0,0.0,691.34
1448,2016,prevoyance,Province,231374.0,411,services,0,0.1076687,0,0.0,0,0.0,0.0,1156.8700000000001
1449,2018,rc,Paris,825828.0,157,sante,3,0.1019914,0,0.0,0,0.0,0.0,4129.14
1450,2019,prevoyance,Province,160706.0,478,sante,2,0.13083530000000002,0,0.0,0,0.0,0.0,803.53
1451,2016,prevoyance,Province,500511.0,328,industrie,0,0.11282555,0,0.0,0,0.0,0.0,2502.555
1452,2018,prevoyance,Cotier,377269.0,471,industrie,4,0.22096345,0,0.0,0,0.0,0.0,1886.345
1453,2018,rc,Cotier,188744.0,337,services,0,0.1181372,0,0.0,0,0.0,0.0,943.72
1454,2016,prevoyance,Paris,44028.0,139,services,0,0.0711014,0,0.0,0,0.0,0.0,220.14000000000001
1455,2020,prevoyance,Province,29100.0,483,services,0,0.104755,0,0.0,0,0.0,0.0,145.5
1456,2018,prevoyance,Paris,184944.0,92,btp,2,0.1234472,0,0.0,0,0.0,0.0,924.72
1457,2020,sante,Province,84860.0,51,industrie,1,0.034343,0,0.0,0,0.0,0.0,424.3
1458,2016,sante,Province,490467.0,165,btp,1,0.09602335,0,0.0,0,0.0,0.0,2452.335
1459,2020,prevoyance,Cotier,398327.0,166,services,0,0.15151635,0,0.0,0,0.0,0.0,1991.635
1460,2017,prevoyance,Province,130414.0,462,sante,0,0.1077207,0,0.0,0,0.0,0.0,652.07
1461,2019,prevoyance,Cotier,40568.0,116,btp,1,0.16862839999999998,0,0.0,0,0.0,0.0,202.84
1462,2018,prevoyance,Cotier,300404.0,293,btp,1,0.1993202,0,0.0,0,0.0,0.0,1502.02
1463,2019,prevoyance,Cotier,47976.0,197,industrie,4,0.1770988,0,0.0,0,0.0,0.0,239.88
1464,2020,sante,Cotier,65502.0,114,btp,1,0.1296751,0,0.0,0,0.0,0.0,327.51
1465,2018,prevoyance,Province,50247.0,121,industrie,1,0.07961235,0,0.0,0,0.0,0.0,251.235
1466,2020,prevoyance,Paris,137833.0,483,btp,0,0.14019165,1,262217.3404529335,1,62217.34045293351,0.0,689.165
1467,2017,prevoyance,Paris,662801.0,142,industrie,0,0.10234005,1,252944.27511544223,1,52944.27511544223,0.0,3314.005
1468,2016,rc,Paris,161773.0,280,industrie,1,0.061088649999999994,1,254243.48418313387,1,54243.48418313387,0.0,808.865
1469,2018,rc,Province,95620.0,119,industrie,2,0.051681,0,0.0,0,0.0,0.0,478.1
1470,2017,rc,Province,26089.0,82,industrie,2,0.04450445,0,0.0,0,0.0,0.0,130.445
1471,2017,prevoyance,Province,315701.0,425,services,2,0.13328505000000002,0,0.0,0,0.0,0.0,1578.505
1472,2018,prevoyance,Cotier,63800.0,445,sante,2,0.18269,0,0.0,0,0.0,0.0,319.0
1473,2020,prevoyance,Cotier,187404.0,355,services,1,0.1698702,0,0.0,0,0.0,0.0,937.02
1474,2017,prevoyance,Paris,106398.0,302,btp,0,0.12051990000000001,0,0.0,0,0.0,0.0,531.99
1475,2019,sante,Paris,444992.0,152,industrie,2,0.0724496,0,0.0,0,0.0,0.0,2224.96
1476,2017,sante,Province,134769.0,434,services,1,0.07513845,0,0.0,0,0.0,0.0,673.845
1477,2020,rc,Paris,151644.0,269,industrie,2,0.0694822,0,0.0,0,0.0,0.0,758.22
1478,2020,rc,Province,291530.0,254,industrie,4,0.0949765,0,0.0,0,0.0,0.0,1457.65
1479,2019,prevoyance,Province,2039730.0,446,industrie,3,0.2315865,0,0.0,0,0.0,0.0,10198.65
1480,2017,sante,Province,472662.0,493,services,2,0.1079331,1,217135.92401461463,1,17135.924014614633,0.0,2363.31
1481,2020,prevoyance,Cotier,146338.0,349,industrie,2,0.1772169,0,0.0,0,0.0,0.0,731.69
1482,2018,prevoyance,Cotier,163381.0,164,sante,2,0.15956905,0,0.0,0,0.0,0.0,816.905
1483,2016,sante,Paris,86696.0,158,services,2,0.055134800000000005,0,0.0,0,0.0,0.0,433.48
1484,2016,prevoyance,Province,52052.0,69,btp,0,0.0945026,0,0.0,0,0.0,0.0,260.26
1485,2016,prevoyance,Province,83843.0,95,sante,1,0.07869214999999999,0,0.0,0,0.0,0.0,419.21500000000003
1486,2017,prevoyance,Paris,64436.0,201,btp,3,0.1383218,0,0.0,0,0.0,0.0,322.18
1487,2019,sante,Paris,356483.0,336,sante,0,0.06642415,0,0.0,0,0.0,0.0,1782.415
1488,2020,sante,Province,45007.0,440,industrie,4,0.10125035,0,0.0,0,0.0,0.0,225.035
1489,2018,prevoyance,Paris,806011.0,191,btp,0,0.14440055000000002,0,0.0,0,0.0,0.0,4030.0550000000003
1490,2018,rc,Paris,401296.0,296,services,0,0.0646648,0,0.0,0,0.0,0.0,2006.48
1491,2017,prevoyance,Province,166809.0,282,services,1,0.10154044999999999,0,0.0,0,0.0,0.0,834.0450000000001
1492,2016,prevoyance,Province,162817.0,264,services,2,0.10954085,0,0.0,0,0.0,0.0,814.085
1493,2017,sante,Paris,83388.0,443,sante,2,0.0834694,0,0.0,0,0.0,0.0,416.94
1494,2019,sante,Paris,225055.0,16,sante,2,0.04785274999999999,0,0.0,0,0.0,0.0,1125.275
1495,2019,rc,Cotier,600616.0,135,industrie,2,0.1385308,1,332196.49945630686,1,132196.49945630686,0.0,3003.08
1496,2020,prevoyance,Paris,69997.0,92,services,1,0.07769985,0,0.0,0,0.0,0.0,349.985
1497,2020,sante,Cotier,25846.0,37,btp,1,0.11999229999999998,1,217615.70329144702,1,17615.70329144702,0.0,129.23
1498,2019,sante,Province,378459.0,275,btp,3,0.12142294999999999,0,0.0,0,0.0,0.0,1892.295
1499,2019,rc,Paris,240203.0,292,industrie,1,0.06621015,0,0.0,0,0.0,0.0,1201.015
1500,2019,prevoyance,Paris,42436.0,406,services,3,0.1277218,0,0.0,0,0.0,0.0,212.18
1501,2017,sante,Paris,67503.0,459,btp,6,0.15427515,0,0.0,0,0.0,0.0,337.515
1502,2019,sante,Paris,58051.0,479,btp,1,0.10580255,0,0.0,0,0.0,0.0,290.255
1503,2018,prevoyance,Paris,68225.0,260,services,0,0.08441125,0,0.0,0,0.0,0.0,341.125
1504,2016,prevoyance,Province,110369.0,477,btp,3,0.16821845,0,0.0,0,0.0,0.0,551.845
1505,2019,prevoyance,Paris,118201.0,197,services,3,0.11061004999999999,0,0.0,0,0.0,0.0,591.005
1506,2016,sante,Province,74537.0,392,sante,2,0.07792684999999999,0,0.0,0,0.0,0.0,372.685
1507,2017,rc,Province,65526.0,308,services,0,0.0490763,0,0.0,0,0.0,0.0,327.63
1508,2016,sante,Paris,123681.0,78,services,1,0.03898405,0,0.0,0,0.0,0.0,618.405
1509,2017,sante,Paris,199034.0,328,sante,1,0.0677517,0,0.0,0,0.0,0.0,995.1700000000001
1510,2018,sante,Paris,111351.0,335,industrie,1,0.06406755,0,0.0,0,0.0,0.0,556.755
1511,2017,prevoyance,Paris,653698.0,108,sante,0,0.0984849,0,0.0,0,0.0,0.0,3268.4900000000002
1512,2017,prevoyance,Province,299451.0,202,btp,2,0.14017255,0,0.0,0,0.0,0.0,1497.255
1513,2020,prevoyance,Paris,24125.0,236,sante,1,0.08980624999999999,0,0.0,0,0.0,0.0,120.625
1514,2019,prevoyance,Province,305124.0,460,services,4,0.1562562,0,0.0,0,0.0,0.0,1525.6200000000001
1515,2019,prevoyance,Province,336601.0,191,btp,0,0.12093005000000001,0,0.0,0,0.0,0.0,1683.005
1516,2018,sante,Province,96598.0,429,btp,2,0.1127299,0,0.0,0,0.0,0.0,482.99
1517,2018,prevoyance,Province,27059.0,336,btp,1,0.12995295,0,0.0,0,0.0,0.0,135.29500000000002
1518,2019,prevoyance,Province,164338.0,102,industrie,0,0.0734169,0,0.0,0,0.0,0.0,821.69
1519,2020,prevoyance,Paris,161256.0,152,services,2,0.09826280000000001,0,0.0,0,0.0,0.0,806.28
1520,2019,prevoyance,Paris,42363.0,212,services,0,0.07831815,0,0.0,0,0.0,0.0,211.815
1521,2020,rc,Province,28525.0,411,services,2,0.07752625,0,0.0,0,0.0,0.0,142.625
1522,2018,rc,Paris,146523.0,141,btp,3,0.09642615,0,0.0,0,0.0,0.0,732.615
1523,2016,sante,Province,123045.0,481,services,1,0.07925225,0,0.0,0,0.0,0.0,615.225
1524,2018,prevoyance,Province,98645.0,276,sante,0,0.08753225,0,0.0,0,0.0,0.0,493.225
1525,2018,sante,Province,147253.0,143,services,1,0.04666265,0,0.0,0,0.0,0.0,736.265
1526,2017,rc,Province,43333.0,387,industrie,2,0.07586665000000001,0,0.0,0,0.0,0.0,216.665
1527,2017,sante,Province,96589.0,188,industrie,2,0.05862945,0,0.0,0,0.0,0.0,482.945
1528,2017,prevoyance,Province,308658.0,195,services,1,0.09993289999999999,0,0.0,0,0.0,0.0,1543.29
1529,2017,sante,Province,106941.0,453,services,0,0.06564705,0,0.0,0,0.0,0.0,534.705
1530,2020,rc,Province,21887.0,27,services,1,0.028794350000000003,0,0.0,0,0.0,0.0,109.435
1531,2019,sante,Province,92297.0,472,btp,1,0.10681484999999999,1,244659.37637777437,1,44659.37637777437,0.0,461.485
1532,2016,sante,Cotier,45063.0,332,services,0,0.11045315,0,0.0,0,0.0,0.0,225.315
1533,2018,prevoyance,Province,224260.0,410,sante,1,0.11721299999999998,0,0.0,0,0.0,0.0,1121.3
1534,2020,sante,Province,238615.0,106,sante,2,0.05753074999999999,0,0.0,0,0.0,0.0,1193.075
1535,2016,prevoyance,Province,22236.0,43,industrie,0,0.0604118,1,1276158.8313670533,1,800000.0,276158.8313670533,111.18
1536,2020,sante,Province,404665.0,423,sante,1,0.08753325,1,223518.1887234394,1,23518.18872343941,0.0,2023.325
1537,2020,prevoyance,Paris,42846.0,412,btp,0,0.12834230000000002,1,257397.83036013937,1,57397.83036013937,0.0,214.23000000000002
1538,2018,prevoyance,Cotier,1057078.0,402,services,1,0.21805390000000002,0,0.0,0,0.0,0.0,5285.39
1539,2019,prevoyance,Paris,153502.0,433,services,1,0.1159751,0,0.0,0,0.0,0.0,767.51
1540,2017,sante,Province,36473.0,309,btp,1,0.08772365,0,0.0,0,0.0,0.0,182.365
1541,2019,prevoyance,Province,41341.0,360,sante,0,0.09306705000000001,0,0.0,0,0.0,0.0,206.705
1542,2018,sante,Cotier,247141.0,196,services,2,0.12695705,0,0.0,0,0.0,0.0,1235.705
1543,2018,sante,Paris,101767.0,356,industrie,1,0.06568835,0,0.0,0,0.0,0.0,508.83500000000004
1544,2018,prevoyance,Province,144931.0,120,services,1,0.08424654999999999,0,0.0,0,0.0,0.0,724.655
1545,2016,prevoyance,Province,1127300.0,418,industrie,1,0.163165,0,0.0,0,0.0,0.0,5636.5
1546,2019,prevoyance,Paris,70327.0,256,services,1,0.09411635,0,0.0,0,0.0,0.0,351.635
1547,2019,rc,Paris,174898.0,80,btp,1,0.0717449,0,0.0,0,0.0,0.0,874.49
1548,2020,sante,Province,894315.0,318,services,2,0.11151575,0,0.0,0,0.0,0.0,4471.575
1549,2020,prevoyance,Province,225171.0,441,industrie,1,0.12035855,0,0.0,0,0.0,0.0,1125.855
1550,2020,prevoyance,Paris,23673.0,336,btp,1,0.12978365,0,0.0,0,0.0,0.0,118.36500000000001
